ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,duration,local_orig,client_initial_dcid,server_scid,history,proto,orig_bytes,resp_bytes,conn_state,local_resp,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1722974169.047622,C0cdwJ3HNV1EmNraRh,192.168.1.4,33827,192.168.1.1,53,0.0313661098,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,Dd,udp,35,252,SF,True,0,1,63,1,280,DNS
1722974203.46001,CK4KWt34CDSbcDMm5h,192.168.1.4,32966,31.13.71.7,443,0.0313661098,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,Dd,udp,35,252,SF,True,0,1,63,1,280,HTTPS
1722974203.43471,C8Drle23E7psXV5Aye,192.168.1.4,40809,192.168.1.1,53,0.0020189285,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,Dd,udp,37,331,SF,True,0,1,65,1,359,DNS
1722974202.104664,CtBGhM2dl1Vq4uTwVf,192.168.1.4,39966,192.168.1.1,53,0.0049288273,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,Dd,udp,29,460,SF,True,0,1,57,1,488,DNS
1722974168.036503,CC3A7J10TUFnyynkag,192.168.1.4,44638,23.40.60.136,443,11.141037941,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,ShADadFRf,tcp,2317,4794,SF,False,0,13,2977,13,5478,HTTPS
1722974106.122673,CQeNW93lUkhKwXhwFa,192.168.1.4,48744,142.251.167.155,443,11.141037941,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,ShADadFRf,tcp,2317,4794,SF,False,0,13,2977,13,5478,HTTPS
1722974168.322438,Ch7NK74GGIsFBKNU85,192.168.1.4,45358,192.168.1.1,53,11.141037941,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,ShADadFRf,udp,2317,4794,SF,False,0,13,2977,13,5478,DNS
1722974202.919138,CcXF024NYDb3KIrS01,192.168.1.4,51228,31.13.71.36,443,11.141037941,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,ShADadFRf,udp,2317,4794,SF,False,0,13,2977,13,5478,HTTPS
1722973901.12144,CGTL0f2tjYocT0JmJg,192.168.1.4,54660,208.80.154.240,443,0.0780870914,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,ShADdFfRr,tcp,959,4134,SF,False,0,14,1659,11,4690,HTTPS
1722974197.716988,CTlO1n4JcF8VJ3GiWj,192.168.1.4,40849,192.168.1.1,53,0.7590799332,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,Dd,udp,41,115,SF,True,0,1,69,1,143,DNS
1722974168.690952,CVA3123ZYuWnFcPCe,192.168.1.4,51031,192.168.1.1,53,0.0018219948,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,Dd,udp,31,112,SF,True,0,1,59,1,140,DNS
1722974175.49351,CyjfDf3Nw1QaebFwv8,192.168.1.4,33316,23.212.249.86,443,3.6862189770000002,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,ShADadFRf,tcp,8465,6749,SF,False,0,19,9437,17,7641,HTTPS
1722974168.608021,CACA9M1GrVs061EATc,192.168.1.4,49066,23.205.106.83,443,10.5643260479,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,ShADadFfR,tcp,2945,6236,SF,False,0,14,3657,12,6868,HTTPS
1722974104.245578,C2mHbH2ZD1aPpaUxIf,192.168.1.4,57312,172.253.63.155,443,3.6220829487,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,Dd,udp,8311,10785,SF,False,0,28,9095,30,11625,HTTPS
1722974171.959452,CQOzY119VpVSoDj3bi,192.168.1.4,37143,192.168.1.1,53,0.001294136,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,Dd,udp,33,90,SF,True,0,1,61,1,118,DNS
1722974168.356131,Cqw46C4SwHQnk3ZSj6,192.168.1.4,41467,192.168.1.1,53,0.0052900314,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,Dd,udp,75,157,SF,True,0,1,103,1,185,DNS
1722974168.322857,CaLfMo3YA24MK2nlGb,192.168.1.4,50172,13.224.214.87,443,10.8423399925,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,ShADadFf,tcp,1883,6179,SF,False,0,10,2411,10,6707,HTTPS
1722974167.994955,CUt98q4A4lEXz6KTa,192.168.1.4,52912,144.80.198.81,443,10.8423399925,True,e038724ce7d000a1,01f44d0a9d042e9114f5c90a94042fbdc732992e,ShADadFf,tcp,1883,6179,SF,False,0,10,2411,10,6707,HTTPS
1722974104.905176,CtzR7QlJFMM9BbIc2,192.168.1.4,44239,34.98.64.218,443,10.8423399925,True,339a661970b5e336,f39a661970b5e336,IIiishhHH,tcp,1883,6179,SF,False,0,10,2411,10,6707,HTTPS
1722974176.16169,ClOtpN37URxB2gZLc,192.168.1.4,33233,192.168.1.1,53,10.8423399925,True,339a661970b5e336,f39a661970b5e336,IIiishhHH,udp,1883,6179,SF,False,0,10,2411,10,6707,DNS
1722974175.531512,CZ5fuD44dZyWW0eKU1,192.168.1.4,33772,192.168.1.1,53,0.0027749538,True,339a661970b5e336,f39a661970b5e336,Dd,udp,33,169,SF,True,0,1,61,1,197,DNS
1722974168.723693,CK3SBv2jz5kIicG0E5,192.168.1.4,33579,192.168.1.1,53,0.0016751289,True,339a661970b5e336,f39a661970b5e336,Dd,udp,41,102,SF,True,0,1,69,1,130,DNS
1722974179.0902,CHYmED3a124PkANer8,192.168.1.4,51321,192.168.1.1,53,0.0016751289,True,339a661970b5e336,f39a661970b5e336,Dd,udp,41,102,SF,True,0,1,69,1,130,DNS
1722974171.962778,CgmfJl48kYXN6MhhGe,192.168.1.4,41261,192.168.1.1,53,0.0478878021,True,339a661970b5e336,f39a661970b5e336,Dd,udp,46,510,SF,True,0,1,74,1,538,DNS
1722974175.793095,CJmlbe3m1RM3GNzOzb,192.168.1.4,55150,31.13.71.36,443,3.3788797855,True,339a661970b5e336,f39a661970b5e336,ShADadFf,tcp,2726,3095,SF,False,0,14,3462,12,3727,HTTPS
1722974178.116344,CKXHvE4NTi5yDyZsP,192.168.1.4,36898,192.168.1.1,53,0.0020420551,True,339a661970b5e336,f39a661970b5e336,Dd,udp,38,96,SF,True,0,1,66,1,124,DNS
1722974167.853533,Cqzu3B2My0L6Pyo469,192.168.1.4,33328,192.168.1.1,53,0.0032439232,True,339a661970b5e336,f39a661970b5e336,Dd,udp,37,97,SF,True,0,1,65,1,125,DNS
1722974168.954432,Cz51DS19r71ho2VSdi,192.168.1.4,37684,192.168.1.1,53,0.0032439232,True,339a661970b5e336,f39a661970b5e336,Dd,udp,37,97,SF,True,0,1,65,1,125,DNS
1722974180.37486,CbIPBk33tszmPDYxWk,192.168.1.4,51010,63.140.39.22,443,0.0032439232,True,339a661970b5e336,f39a661970b5e336,Dd,udp,37,97,SF,True,0,1,65,1,125,HTTPS
1722974175.324285,CQIenq3gJ2sj3nUGnf,192.168.1.4,38850,192.168.1.1,53,0.0020229816000000003,True,339a661970b5e336,f39a661970b5e336,Dd,udp,75,157,SF,True,0,1,103,1,185,DNS
1722974174.724694,CdzSKi47n3Nocbt3Zb,192.168.1.4,35585,192.168.1.1,53,0.0024790764,True,339a661970b5e336,f39a661970b5e336,Dd,udp,36,457,SF,True,0,1,64,1,485,DNS
1722974167.851478,CSULFA1ZiP9lGc8ru4,192.168.1.4,39692,192.168.1.1,53,0.0046679974,True,339a661970b5e336,f39a661970b5e336,Dd,udp,42,102,SF,True,0,1,70,1,130,DNS
1722974169.079163,CWP6lJNHMXsoHYRui,192.168.1.4,39702,18.238.4.25,443,10.0890789032,True,339a661970b5e336,f39a661970b5e336,ShADadFf,tcp,2567,6618,SF,False,0,14,3303,13,7302,HTTPS
1722974175.916474,CGIS813fiTwI2wlHnd,192.168.1.4,40260,104.17.208.240,443,10.0890789032,True,339a661970b5e336,f39a661970b5e336,ShADadFf,tcp,2567,6618,SF,False,0,14,3303,13,7302,HTTPS
1722974168.748491,CGZiHs2qS2cpdFgGP9,192.168.1.4,35152,192.168.1.1,53,10.0890789032,True,339a661970b5e336,f39a661970b5e336,ShADadFf,udp,2567,6618,SF,False,0,14,3303,13,7302,DNS
1722974168.789079,C5KwZC3fRBbUGeGSmf,192.168.1.4,55330,23.196.3.185,443,10.0890789032,True,339a661970b5e336,f39a661970b5e336,ShADadFf,udp,2567,6618,SF,False,0,14,3303,13,7302,HTTPS
1722974176.082394,Cj8P4P38Bx35UPWXed,192.168.1.4,36728,148.113.163.172,443,3.0919840336,True,339a661970b5e336,f39a661970b5e336,ShADadFf,tcp,2657,3799,SF,False,0,11,3237,9,4275,HTTPS
1722974201.960853,CBXiy53TC9c1XIwJ28,192.168.1.4,55697,192.168.1.1,53,0.007791996000000001,True,339a661970b5e336,f39a661970b5e336,Dd,udp,52,222,SF,True,0,1,80,1,250,DNS
1722974175.384437,C6XP8A3HYePFCsb1Rh,192.168.1.4,58852,146.75.36.84,443,3.7855489254,True,339a661970b5e336,f39a661970b5e336,ShADadFRf,tcp,2400,6295,SF,False,0,14,3112,14,7031,HTTPS
1722974175.966593,CcRbaUi0qVJ1Bqrqi,192.168.1.4,54244,15.197.193.217,443,3.7855489254,True,339a661970b5e336,f39a661970b5e336,ShADadFRf,tcp,2400,6295,SF,False,0,14,3112,14,7031,HTTPS
1722974106.47146,CHEfbM3CeTnyaTdNRl,192.168.1.4,45788,172.253.122.132,443,3.7855489254,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,IIiiihhhIHHhH,tcp,2400,6295,SF,False,0,14,3112,14,7031,HTTPS
1722974127.594157,CluWM94iZnqXp5s3v8,192.168.1.4,60590,142.251.16.156,443,0.0672681332,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,Dd,udp,4024,8744,SF,False,0,7,4220,10,9024,HTTPS
1722974174.738883,CirmCQ3TWDFgIkntG1,192.168.1.4,54015,192.168.1.1,53,0.0050959587,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,Dd,udp,47,134,SF,True,0,1,75,1,162,DNS
1722974175.89578,Cm039x4tbpjRjxgAr3,192.168.1.4,60300,216.34.207.201,443,3.2805228233,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,ShADadFf,tcp,2702,4820,SF,False,0,17,3594,13,5504,HTTPS
1722974174.769551,CJGaba4gladNv35yxh,192.168.1.4,59712,63.140.39.72,443,3.2805228233,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,ShADadFf,tcp,2702,4820,SF,False,0,17,3594,13,5504,HTTPS
1722974168.535187,CoM25324S8s6lcFIk6,192.168.1.4,49788,31.13.71.36,443,10.6348259449,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,ShADadFf,tcp,2832,3299,SF,False,0,15,3620,16,4139,HTTPS
1722974168.365611,CjPT8E42UjbYXrUXDk,192.168.1.4,53376,192.168.1.1,53,10.6348259449,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,ShADadFf,udp,2832,3299,SF,False,0,15,3620,16,4139,DNS
1722974201.951611,CRmnDx42vFSzulmyKh,192.168.1.4,46558,192.168.1.1,53,10.6348259449,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,ShADadFf,udp,2832,3299,SF,False,0,15,3620,16,4139,DNS
1722974168.013808,C35QFKxQ0qr57wvD4,192.168.1.4,59410,23.220.134.210,443,11.1533749104,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,ShADadgtgtTFRf,tcp,144371,2757378,SF,False,420513,511,172493,815,2799802,HTTPS
1722974174.708972,CEIOq12NE1AiHq6j91,192.168.1.4,52155,192.168.1.1,53,11.1533749104,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,ShADadgtgtTFRf,udp,144371,2757378,SF,False,420513,511,172493,815,2799802,DNS
1722974175.8858,C8qOSM2b27ABO19iIf,192.168.1.4,60235,192.168.1.1,53,0.0133211613,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,Dd,udp,34,157,SF,True,0,1,62,1,185,DNS
1722974175.899944,CNM8Kr2EatoyR3H83a,192.168.1.4,51305,192.168.1.1,53,0.006772995,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,Dd,udp,71,129,SF,True,0,1,99,1,157,DNS
1722974174.699611,CXXheh2j6FZan2Y0yb,192.168.1.4,60021,192.168.1.1,53,0.0244569778,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,Dd,udp,45,113,SF,True,0,1,73,1,141,DNS
1722974171.962879,CNrQRc2uS6zH1X7pJ7,192.168.1.4,35257,192.168.1.1,53,0.0244569778,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,Dd,udp,45,113,SF,True,0,1,73,1,141,DNS
1722974174.7048,CxXBqL3MMx91hWkM0e,192.168.1.4,40133,192.168.1.1,53,0.0244569778,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,Dd,udp,45,113,SF,True,0,1,73,1,141,DNS
1722974174.704973,C2buAevjKmxhJpyi9,192.168.1.4,54278,23.73.207.138,443,0.0244569778,True,64c6d5283a78f1d9,e4c6d5283a78f1d9,Dd,udp,45,113,SF,True,0,1,73,1,141,HTTPS
1722974105.098262,CgnSmi1PnGFco7vjbi,192.168.1.4,37318,142.251.179.157,443,0.0244569778,True,b069c284761c4169,f069c284761c4169,IIiiiIhhhHHhH,udp,45,113,SF,True,0,1,73,1,141,HTTPS
1722974168.246829,C6av0r3C930BLXsArd,192.168.1.4,33901,192.168.1.1,53,0.0244569778,True,b069c284761c4169,f069c284761c4169,IIiiiIhhhHHhH,udp,45,113,SF,True,0,1,73,1,141,DNS
1722974167.848847,CzPIQn4bLkNGwQJX6e,192.168.1.4,55285,192.168.1.1,53,0.08831501010000001,True,b069c284761c4169,f069c284761c4169,Dd,udp,45,377,SF,True,0,1,73,1,405,DNS
1722974106.068468,CbGacAXKxqD0DvJ7d,192.168.1.4,34665,142.251.167.157,443,0.08831501010000001,True,c9751231a3c93c3d,e9751231a3c93c3d,IIiiihhhIHHhH,udp,45,377,SF,True,0,1,73,1,405,HTTPS
1722974168.644709,CbCeu73EAGzoKLVRZ9,192.168.1.4,43664,192.168.1.1,53,0.08831501010000001,True,c9751231a3c93c3d,e9751231a3c93c3d,IIiiihhhIHHhH,udp,45,377,SF,True,0,1,73,1,405,DNS
1722974176.107452,CrIkp017xhUYBUdrWk,192.168.1.4,36708,148.113.163.172,443,0.08831501010000001,True,c9751231a3c93c3d,e9751231a3c93c3d,IIiiihhhIHHhH,udp,45,377,SF,True,0,1,73,1,405,HTTPS
1722974175.376592,CdGBpO1J5WNDIIb5X4,192.168.1.4,57297,192.168.1.1,53,0.002436161,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,42,102,SF,True,0,1,70,1,130,DNS
1722974174.714196,CNJwAm880N0NSnjY8,192.168.1.4,33288,192.168.1.1,53,0.002436161,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,42,102,SF,True,0,1,70,1,130,DNS
1722974172.011599,CFUg4G1nI5iUKeXdSd,192.168.1.4,32834,184.26.41.74,443,7.1678290367,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadtggttFfR,tcp,3543,4768523,SF,False,866723,817,51427,1204,4831139,HTTPS
1722974175.884673,Crq8Mi1d5IfoFMvbCk,192.168.1.4,50216,192.168.1.1,53,7.1678290367,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadtggttFfR,udp,3543,4768523,SF,False,866723,817,51427,1204,4831139,DNS
1722974168.611593,CIyCXb2RLe1it43vJf,192.168.1.4,60388,142.251.167.100,443,7.1678290367,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadtggttFfR,udp,3543,4768523,SF,False,866723,817,51427,1204,4831139,HTTPS
1722974175.368824,C5MbbhEDQw48tql4e,192.168.1.4,42213,192.168.1.1,53,7.1678290367,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadtggttFfR,udp,3543,4768523,SF,False,866723,817,51427,1204,4831139,DNS
1722974197.716988,CTlO1n4JcF8VJ3GiWj,192.168.1.4,40849,192.168.1.1,53,7.1678290367,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadtggttFfR,udp,3543,4768523,SF,False,866723,817,51427,1204,4831139,DNS
1722974168.335185,CycpNQ3ZmkiBzNNa66,192.168.1.4,49924,192.168.1.1,53,0.0025529861,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,39,96,SF,True,0,1,67,1,124,DNS
1722974168.463119,CNkxZs2DEeJBDwmNDl,192.168.1.4,48938,192.168.1.1,53,0.08098602290000001,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,33,476,SF,True,0,1,61,1,504,DNS
1722974175.953232,CcRbaUi0qVJ1Bqrqi,192.168.1.4,54244,15.197.193.217,443,3.2159328461,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadFf,tcp,2792,5080,SF,False,0,16,3632,13,5764,HTTPS
1722974167.848428,CS7E4j1uatzUiOvVNl,192.168.1.4,40729,192.168.1.1,53,0.0038869381,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,35,184,SF,True,0,1,63,1,212,DNS
1722974168.351885,CmmP234a32S6xeh2Gk,192.168.1.4,51834,146.75.28.217,443,0.0,False,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,35,184,SF,True,0,1,63,1,212,HTTPS
1722974202.333792,CLz0NdpONXwzVwtGj,192.168.1.4,50381,192.168.1.1,53,0.0,False,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,35,184,SF,True,0,1,63,1,212,DNS
1722974168.395209,CJi5ncL0Ocy6gXBM7,192.168.1.4,41772,23.51.90.243,443,10.7569019794,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadfR,tcp,1841,4472,RSTO,False,0,11,2433,13,5156,HTTPS
1722974167.871224,CkSWq11PFuTIG3tJIl,192.168.1.4,45680,192.168.1.1,53,10.7569019794,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadfR,udp,1841,4472,RSTO,False,0,11,2433,13,5156,DNS
1722974167.984669,CnyeB51EiyUkGNSXPd,192.168.1.4,39852,162.159.128.61,443,11.1804659367,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadFf,tcp,2442,16647,SF,False,0,15,3230,16,17487,HTTPS
1722974174.699498,CYj9sHjIHgaVCyQo9,192.168.1.4,34872,192.168.1.1,53,0.0241830349,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,45,507,SF,True,0,1,73,1,535,DNS
1722974175.38225,CwD1PSzIblxfH6kvk,192.168.1.4,59732,72.21.81.130,443,3.7868828773,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadFf,tcp,3053,5134,SF,False,0,14,3789,12,5766,HTTPS
1722974167.937608,CPURL031dWkyTpsXFl,192.168.1.4,37794,192.168.1.1,53,0.0012168884,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,72,146,SF,True,0,1,100,1,174,DNS
1722974174.780516,CMioxr3t2SAaH3HK8,192.168.1.4,43480,192.168.1.1,53,1.1087350845,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,77,550,SF,True,0,2,133,2,606,DNS
1722974175.947423,CKVkJl4XjEDJaZO0Bg,192.168.1.4,39299,192.168.1.1,53,0.0153179169,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,36,101,SF,True,0,1,64,1,129,DNS
1722974168.355361,C0GiFZYQoZ6kK9qf1,192.168.1.4,36712,192.168.1.1,53,0.0153179169,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,36,101,SF,True,0,1,64,1,129,DNS
1722974178.24738,CaSFeI1Irf2rahpEs5,192.168.1.4,53160,192.168.1.1,53,0.0012409687,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,41,123,SF,True,0,1,69,1,151,DNS
1722974168.75973,CyVy1H3wuywxj7b6dc,192.168.1.4,60878,192.168.1.1,53,0.0012409687,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,41,123,SF,True,0,1,69,1,151,DNS
1722974202.365726,CDsgst3q55XYF4aNvl,192.168.1.4,58716,142.251.163.94,443,0.0012409687,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,41,123,SF,True,0,1,69,1,151,HTTPS
1722974171.975592,CqOiaA2Hf2NWHXZ0Mc,192.168.1.4,47944,142.251.163.94,443,0.0012409687,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,41,123,SF,True,0,1,69,1,151,HTTPS
1722974168.673055,CfXiTG2Sit7OWDsOLa,192.168.1.4,43069,192.168.1.1,53,0.0017790794000000002,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,46,357,SF,True,0,1,74,1,385,DNS
1722974175.542456,CgKeLz3YzOaFlViU7,192.168.1.4,48494,3.234.31.129,443,3.6295630932,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadFf,tcp,12444,6776,SF,False,0,20,13492,23,7980,HTTPS
1722974168.353667,CatdWi3JXGlIZmwWk6,192.168.1.4,33224,192.168.1.1,53,0.0012609959,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,41,102,SF,True,0,1,69,1,130,DNS
1722974167.848428,CS7E4j1uatzUiOvVNl,192.168.1.4,40729,192.168.1.1,53,0.0012609959,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,41,102,SF,True,0,1,69,1,130,DNS
1722974174.708653,CLknrm2zPnW9V0eM8k,192.168.1.4,55260,3.218.83.84,443,4.457431078,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadFf,tcp,1820,4769,SF,False,0,10,2348,9,5245,HTTPS
1722974168.706498,Cq3amB3RT809If4tj7,192.168.1.4,58036,3.163.245.4,443,4.457431078,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadFf,tcp,1820,4769,SF,False,0,10,2348,9,5245,HTTPS
1722974168.736953,CzmIVm1WjFSqkmD5Jc,192.168.1.4,57605,192.168.1.1,53,4.457431078,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadFf,udp,1820,4769,SF,False,0,10,2348,9,5245,DNS
1722974109.98301,CuFSRm1eIJdplZIy3g,192.168.1.4,34720,172.253.115.95,443,4.457431078,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadFf,udp,1820,4769,SF,False,0,10,2348,9,5245,HTTPS
1722974197.716917,CGdBlW1KxAeqxI2A46,192.168.1.4,39899,192.168.1.1,53,0.758480072,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,41,140,SF,True,0,1,69,1,168,DNS
1722974174.714297,CbLAh1aLJHgLruST2,192.168.1.4,36913,192.168.1.1,53,0.758480072,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,41,140,SF,True,0,1,69,1,168,DNS
1722974168.001916,CH2Bz83f823BEhtPH6,192.168.1.4,41173,192.168.1.1,53,0.0116121769,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,41,102,SF,True,0,1,69,1,130,DNS
1722974167.977642,CaTQFfxT4vzqroP65,192.168.1.4,46466,192.168.1.1,53,0.0040128231,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,41,99,SF,True,0,1,69,1,127,DNS
1722974178.263826,CzQSYl4ACgCXdkc4n4,192.168.1.4,43658,3.211.10.11,443,0.0040128231,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,41,99,SF,True,0,1,69,1,127,HTTPS
1722974168.307133,Cji6cC4Yem6dITQgJg,192.168.1.4,57820,192.168.1.1,53,0.0040128231,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,41,99,SF,True,0,1,69,1,127,DNS
1722974168.392649,CYaMuJ1v1iQScDg6Ea,192.168.1.4,42306,192.168.1.1,53,0.0030939579,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,35,85,SF,True,0,1,63,1,113,DNS
1722974167.979623,Citgvo4f5RIFm434r8,192.168.1.4,54459,192.168.1.1,53,0.0030939579,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,35,85,SF,True,0,1,63,1,113,DNS
1722974168.075101,CbnYu23XO5qhLlVK0c,192.168.1.4,55030,162.159.138.60,443,0.0030939579,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,35,85,SF,True,0,1,63,1,113,HTTPS
1722974175.882195,C8wa3d1aO68i4TNvma,192.168.1.4,49008,192.168.1.1,53,0.0030939579,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,35,85,SF,True,0,1,63,1,113,DNS
1722974168.71853,C2Kxox44dXS3BNhLkd,192.168.1.4,43000,146.75.36.157,443,0.0030939579,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,35,85,SF,True,0,1,63,1,113,HTTPS
1722974106.47146,CHEfbM3CeTnyaTdNRl,192.168.1.4,45788,172.253.122.132,443,0.0030939579,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,35,85,SF,True,0,1,63,1,113,HTTPS
1722974202.160908,Cg0Opr4YjWsmHzwtzh,192.168.1.4,47670,142.251.163.190,443,0.0030939579,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,35,85,SF,True,0,1,63,1,113,HTTPS
1722974175.924596,CtaB9H2fLcAxRSEOX1,192.168.1.4,57519,192.168.1.1,53,0.0030939579,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,35,85,SF,True,0,1,63,1,113,DNS
1722974168.326367,CNeHR83IVJsNbibxRb,192.168.1.4,59658,31.13.71.7,443,10.8456521034,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadFf,tcp,2980,77637,SF,False,0,43,5224,67,81129,HTTPS
1722974167.848847,CzPIQn4bLkNGwQJX6e,192.168.1.4,55285,192.168.1.1,53,10.8456521034,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadFf,udp,2980,77637,SF,False,0,43,5224,67,81129,DNS
1722974168.511384,C35QFKxQ0qr57wvD4,192.168.1.4,59410,23.220.134.210,443,10.8456521034,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadFf,udp,2980,77637,SF,False,0,43,5224,67,81129,HTTPS
1722974168.69054,CNQJWU1PptVQnrCB77,192.168.1.4,33600,192.168.1.1,53,0.0016758442,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,40,100,SF,True,0,1,68,1,128,DNS
1722974203.443108,Co6RMq14g1QTl0he5f,192.168.1.4,32952,31.13.71.7,443,0.0339598656,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADaFdR,tcp,1793,2488,RSTO,False,0,5,2049,4,2704,HTTPS
1722974168.644709,CbCeu73EAGzoKLVRZ9,192.168.1.4,43664,192.168.1.1,53,0.09209895130000001,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,40,143,SF,True,0,1,68,1,171,DNS
1722974167.8966,CnXfj7UuUp0RjfXI2,192.168.1.4,46598,23.96.180.189,443,0.09209895130000001,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,40,143,SF,True,0,1,68,1,171,HTTPS
1722974202.347841,CRqz651hNI4wDoTLUe,192.168.1.4,59559,192.168.1.1,53,0.09209895130000001,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,40,143,SF,True,0,1,68,1,171,DNS
1722974175.356283,Cf48xmWy27P7Ufxjk,192.168.1.4,33657,192.168.1.1,53,0.09209895130000001,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,40,143,SF,True,0,1,68,1,171,DNS
